ENSEMBL_ID	CD_LPS_1	WD_LPS_1	CD_LPS_2	WD_LPS_2
ENSMUSG00000089131	0	0	0	0
ENSMUSG00000114858	0	0	0	0
ENSMUSG00000114376	0	0	0	0
ENSMUSG00000114961	0	0	0	0
ENSMUSG00000114958	0	0	0	0
ENSMUSG00000114843	0	0	0	0
ENSMUSG00000114509	0	0	0	0
ENSMUSG00000114959	0	0	0	0
ENSMUSG00000047324	0	0	0	0
ENSMUSG00000097622	0	0	0	0
ENSMUSG00000114457	0	0	0	0
ENSMUSG00000114860	0	0	0	0
ENSMUSG00000097326	0	0	0	0
ENSMUSG00000114881	0	0	0	0
ENSMUSG00000114695	0	0	0	0
ENSMUSG00000065453	0	0	0	0
ENSMUSG00000105621	0	0	0	0
ENSMUSG00000095214	0	0	0	0
ENSMUSG00000113037	0	0	0	0
ENSMUSG00000021381	0	0	0	0
ENSMUSG00000113297	0	0	0	0
ENSMUSG00000048368	0	0	0	0
ENSMUSG00000087963	0	0	0	0
ENSMUSG00000077360	0	0	0	0
ENSMUSG00000113823	0	0	0	0
ENSMUSG00000114073	0	0	0	0
ENSMUSG00000112995	0	0	0	0
ENSMUSG00000069236	0	0	0	0
ENSMUSG00000113254	0	0	0	0
ENSMUSG00000113530	0	0	0	0
ENSMUSG00000113333	0	0	0	0
ENSMUSG00000113782	0	0	0	0
ENSMUSG00000094886	0	0	0	0
ENSMUSG00000114175	0	0	0	0
ENSMUSG00000090497	0	0	0	0
ENSMUSG00000113963	0	0	0	0
ENSMUSG00000113312	0	0	0	0
ENSMUSG00000113888	0	0	0	0
ENSMUSG00000113007	0	0	0	0
ENSMUSG00000095849	0	0	0	0
ENSMUSG00000113921	0	0	0	0
ENSMUSG00000113227	0	0	0	0
ENSMUSG00000113437	0	0	0	0
ENSMUSG00000113718	0	0	0	0
ENSMUSG00000113480	0	0	0	0
ENSMUSG00000095300	0	0	0	0
ENSMUSG00000095027	0	0	0	0
ENSMUSG00000114035	0	0	0	0
ENSMUSG00000101136	0	0	0	0
ENSMUSG00000095697	0	0	0	0
ENSMUSG00000113354	0	0	0	0
ENSMUSG00000094933	0	0	0	0
ENSMUSG00000096641	0	0	0	0
ENSMUSG00000095380	0	0	0	0
ENSMUSG00000094918	0	0	0	0
ENSMUSG00000113652	0	0	0	0
ENSMUSG00000112976	0	0	0	0
ENSMUSG00000113509	0	0	0	0
ENSMUSG00000084609	0	0	0	0
ENSMUSG00000021396	0	0	0	0
ENSMUSG00000106200	0	0	0	0
ENSMUSG00000113521	0	0	0	0
ENSMUSG00000113426	0	0	0	0
ENSMUSG00000113162	0	0	0	0
ENSMUSG00000112959	0	0	0	0
ENSMUSG00000092648	0	0	0	0
ENSMUSG00000097495	0	0	0	0
ENSMUSG00000102173	0	0	0	0
ENSMUSG00000113090	0	0	0	0
ENSMUSG00000113211	0	0	0	0
ENSMUSG00000113399	0	0	0	0
ENSMUSG00000065771	0	0	0	0
ENSMUSG00000112952	0	0	0	0
ENSMUSG00000107008	0	0	0	0
ENSMUSG00000107305	0	0	0	0
ENSMUSG00000021469	0	0	0	0
ENSMUSG00000113834	0	0	0	0
ENSMUSG00000063166	0	0	0	0
ENSMUSG00000113599	0	0	0	0
ENSMUSG00000113329	0	0	0	0
ENSMUSG00000112965	0	0	0	0
ENSMUSG00000114143	0	0	0	0
ENSMUSG00000114012	0	0	0	0
ENSMUSG00000114069	0	0	0	0
ENSMUSG00000113982	0	0	0	0
ENSMUSG00000113882	0	0	0	0
ENSMUSG00000114042	0	0	0	0
ENSMUSG00000113327	0	0	0	0
ENSMUSG00000113404	0	0	0	0
ENSMUSG00000086137	0	0	0	0
ENSMUSG00000089341	0	0	0	0
ENSMUSG00000034891	0	0	0	0
ENSMUSG00000086097	0	0	0	0
ENSMUSG00000100728	0	0	0	0
ENSMUSG00000085896	0	0	0	0
ENSMUSG00000087335	0	0	0	0
ENSMUSG00000091768	0	0	0	0
ENSMUSG00000005320	0	0	0	0
ENSMUSG00000021490	0	0	0	0
ENSMUSG00000044444	0	0	0	0
ENSMUSG00000021492	0	0	0	0
ENSMUSG00000099058	0	0	0	0
ENSMUSG00000098341	0	0	0	0
ENSMUSG00000099096	0	0	0	0
ENSMUSG00000114633	0	0	0	0
ENSMUSG00000100096	0	0	0	0
ENSMUSG00000114229	0	0	0	0
ENSMUSG00000077799	0	0	0	0
ENSMUSG00000114341	0	0	0	0
ENSMUSG00000097361	0	0	0	0
ENSMUSG00000048904	0	0	0	0
ENSMUSG00000114911	0	0	0	0
ENSMUSG00000088149	0	0	0	0
ENSMUSG00000074885	0	0	0	0
ENSMUSG00000110477	0	0	0	0
ENSMUSG00000021509	0	0	0	0
ENSMUSG00000021538	0	0	0	0
ENSMUSG00000021539	0	0	0	0
ENSMUSG00000114604	0	0	0	0
ENSMUSG00000098962	0	0	0	0
ENSMUSG00000098614	0	0	0	0
ENSMUSG00000098732	0	0	0	0
ENSMUSG00000110086	0	0	0	0
ENSMUSG00000021541	0	0	0	0
ENSMUSG00000077279	0	0	0	0
ENSMUSG00000114363	0	0	0	0
ENSMUSG00000114411	0	0	0	0
ENSMUSG00000077962	0	0	0	0
ENSMUSG00000097717	0	0	0	0
ENSMUSG00000114886	0	0	0	0
ENSMUSG00000098258	0	0	0	0
ENSMUSG00000077428	0	0	0	0
ENSMUSG00000114654	0	0	0	0
ENSMUSG00000114234	0	0	0	0
ENSMUSG00000114380	0	0	0	0
ENSMUSG00000114325	0	0	0	0
ENSMUSG00000114808	0	0	0	0
ENSMUSG00000114231	0	0	0	0
ENSMUSG00000055254	0	0	0	0
ENSMUSG00000114448	0	0	0	0
ENSMUSG00000114218	0	0	0	0
ENSMUSG00000114437	0	0	0	0
ENSMUSG00000114896	0	0	0	0
ENSMUSG00000114208	0	0	0	0
ENSMUSG00000114854	0	0	0	0
ENSMUSG00000114393	0	0	0	0
ENSMUSG00000114478	0	0	0	0
ENSMUSG00000114743	0	0	0	0
ENSMUSG00000114240	0	0	0	0
ENSMUSG00000114200	0	0	0	0
ENSMUSG00000114787	0	0	0	0
ENSMUSG00000049902	0	0	0	0
ENSMUSG00000114727	0	0	0	0
ENSMUSG00000050876	0	0	0	0
ENSMUSG00000043986	0	0	0	0
ENSMUSG00000114903	0	0	0	0
ENSMUSG00000097502	0	0	0	0
ENSMUSG00000114763	0	0	0	0
ENSMUSG00000114669	0	0	0	0
ENSMUSG00000114490	0	0	0	0
ENSMUSG00000114308	0	0	0	0
ENSMUSG00000114531	0	0	0	0
ENSMUSG00000114795	0	0	0	0
ENSMUSG00000114734	0	0	0	0
ENSMUSG00000114433	0	0	0	0
ENSMUSG00000050765	0	0	0	0
ENSMUSG00000080668	0	0	0	0
ENSMUSG00000114460	0	0	0	0
ENSMUSG00000114274	0	0	0	0
ENSMUSG00000114566	0	0	0	0
ENSMUSG00000114452	0	0	0	0
ENSMUSG00000080666	0	0	0	0
ENSMUSG00000096874	0	0	0	0
ENSMUSG00000042243	0	0	0	0
ENSMUSG00000056728	0	0	0	0
ENSMUSG00000050345	0	0	0	0
ENSMUSG00000114487	0	0	0	0
ENSMUSG00000062705	0	0	0	0
ENSMUSG00000084451	0	0	0	0
ENSMUSG00000114502	0	0	0	0
ENSMUSG00000114663	0	0	0	0
ENSMUSG00000055298	0	0	0	0
ENSMUSG00000021439	0	0	0	0
ENSMUSG00000114643	0	0	0	0
ENSMUSG00000055679	0	0	0	0
ENSMUSG00000021441	0	0	0	0
ENSMUSG00000057446	0	0	0	0
ENSMUSG00000114473	0	0	0	0
ENSMUSG00000114867	0	0	0	0
ENSMUSG00000114495	0	0	0	0
ENSMUSG00000098860	0	0	0	0
ENSMUSG00000021440	0	0	0	0
ENSMUSG00000114802	0	0	0	0
ENSMUSG00000114405	0	0	0	0
ENSMUSG00000114667	0	0	0	0
ENSMUSG00000114928	0	0	0	0
ENSMUSG00000074871	0	0	0	0
ENSMUSG00000114904	0	0	0	0
ENSMUSG00000074870	0	0	0	0
ENSMUSG00000113295	0	0	0	0
ENSMUSG00000113471	0	0	0	0
ENSMUSG00000061330	0	0	0	0
ENSMUSG00000095905	0	0	0	0
ENSMUSG00000096212	0	0	0	0
ENSMUSG00000113887	0	0	0	0
ENSMUSG00000113014	0	0	0	0
ENSMUSG00000094096	0	0	0	0
ENSMUSG00000113566	0	0	0	0
ENSMUSG00000113504	0	0	0	0
ENSMUSG00000095111	0	0	0	0
ENSMUSG00000093874	0	0	0	0
ENSMUSG00000113081	0	0	0	0
ENSMUSG00000113107	0	0	0	0
ENSMUSG00000113495	0	0	0	0
ENSMUSG00000095876	0	0	0	0
ENSMUSG00000089002	0	0	0	0
ENSMUSG00000113865	0	0	0	0
ENSMUSG00000055228	0	0	0	0
ENSMUSG00000076246	0	0	0	0
ENSMUSG00000095020	0	0	0	0
ENSMUSG00000096098	0	0	0	0
ENSMUSG00000080346	0	0	0	0
ENSMUSG00000095825	0	0	0	0
ENSMUSG00000114117	0	0	0	0
ENSMUSG00000021456	0	0	0	0
ENSMUSG00000113057	0	0	0	0
ENSMUSG00000113708	0	0	0	0
ENSMUSG00000113257	0	0	0	0
ENSMUSG00000065475	0	0	0	0
ENSMUSG00000092741	0	0	0	0
ENSMUSG00000105904	0	0	0	0
ENSMUSG00000090232	0	0	0	0
ENSMUSG00000113126	0	0	0	0
ENSMUSG00000089868	0	0	0	0
ENSMUSG00000113459	0	0	0	0
ENSMUSG00000113453	0	0	0	0
ENSMUSG00000113700	0	0	0	0
ENSMUSG00000113825	0	0	0	0
ENSMUSG00000114071	0	0	0	0
ENSMUSG00000114015	0	0	0	0
ENSMUSG00000114092	0	0	0	0
ENSMUSG00000113340	0	0	0	0
ENSMUSG00000033122	0	0	0	0
ENSMUSG00000113804	0	0	0	0
ENSMUSG00000113683	0	0	0	0
ENSMUSG00000114072	0	0	0	0
ENSMUSG00000113244	0	0	0	0
ENSMUSG00000113109	0	0	0	0
ENSMUSG00000096537	0	0	0	0
ENSMUSG00000094597	0	0	0	0
ENSMUSG00000113609	0	0	0	0
ENSMUSG00000113850	0	0	0	0
ENSMUSG00000113124	0	0	0	0
ENSMUSG00000113405	0	0	0	0
ENSMUSG00000114168	0	0	0	0
ENSMUSG00000113469	0	0	0	0
ENSMUSG00000033063	0	0	0	0
ENSMUSG00000056223	0	0	0	0
ENSMUSG00000113807	0	0	0	0
ENSMUSG00000074849	0	0	0	0
ENSMUSG00000090658	0	0	0	0
ENSMUSG00000114162	0	0	0	0
ENSMUSG00000108426	0	0	0	0
ENSMUSG00000049806	0	0	0	0
ENSMUSG00000089161	0	0	0	0
ENSMUSG00000113500	0	0	0	0
ENSMUSG00000074847	0	0	0	0
ENSMUSG00000114194	0	0	0	0
ENSMUSG00000113990	0	0	0	0
ENSMUSG00000113406	0	0	0	0
ENSMUSG00000114142	0	0	0	0
ENSMUSG00000113145	0	0	0	0
ENSMUSG00000113551	0	0	0	0
ENSMUSG00000112935	0	0	0	0
ENSMUSG00000113301	0	0	0	0
ENSMUSG00000113911	0	0	0	0
ENSMUSG00000113388	0	0	0	0
ENSMUSG00000113207	0	0	0	0
ENSMUSG00000114065	0	0	0	0
ENSMUSG00000113709	0	0	0	0
ENSMUSG00000114031	0	0	0	0
ENSMUSG00000113468	0	0	0	0
ENSMUSG00000113955	0	0	0	0
ENSMUSG00000113618	0	0	0	0
ENSMUSG00000063905	0	0	0	0
ENSMUSG00000113008	0	0	0	0
ENSMUSG00000113661	0	0	0	0
ENSMUSG00000113482	0	0	0	0
ENSMUSG00000113565	0	0	0	0
ENSMUSG00000113381	0	0	0	0
ENSMUSG00000113118	0	0	0	0
ENSMUSG00000097562	0	0	0	0
ENSMUSG00000113135	0	0	0	0
ENSMUSG00000113641	0	0	0	0
ENSMUSG00000113870	0	0	0	0
ENSMUSG00000113461	0	0	0	0
ENSMUSG00000113513	0	0	0	0
ENSMUSG00000113839	0	0	0	0
ENSMUSG00000113712	0	0	0	0
ENSMUSG00000097066	0	0	0	0
ENSMUSG00000113954	0	0	0	0
ENSMUSG00000113945	0	0	0	0
ENSMUSG00000074841	0	0	0	0
ENSMUSG00000114625	0	0	0	0
ENSMUSG00000114013	0	0	0	0
ENSMUSG00000113723	0	0	0	0
ENSMUSG00000113653	0	0	0	0
ENSMUSG00000113173	0	0	0	0
ENSMUSG00000113760	0	0	0	0
ENSMUSG00000095909	0	0	0	0
ENSMUSG00000113477	0	0	0	0
ENSMUSG00000113156	0	0	0	0
ENSMUSG00000097118	0	0	0	0
ENSMUSG00000113350	0	0	0	0
ENSMUSG00000113713	0	0	0	0
ENSMUSG00000091347	0	0	0	0
ENSMUSG00000113253	0	0	0	0
ENSMUSG00000114616	0	0	0	0
ENSMUSG00000114027	0	0	0	0
ENSMUSG00000114239	0	0	0	0
ENSMUSG00000114550	0	0	0	0
ENSMUSG00000114776	0	0	0	0
ENSMUSG00000114328	0	0	0	0
ENSMUSG00000114729	0	0	0	0
ENSMUSG00000097659	0	0	0	0
ENSMUSG00000094499	0	0	0	0
ENSMUSG00000114377	0	0	0	0
ENSMUSG00000114629	0	0	0	0
ENSMUSG00000114825	0	0	0	0
ENSMUSG00000114261	0	0	0	0
ENSMUSG00000074832	0	0	0	0
ENSMUSG00000114343	0	0	0	0
ENSMUSG00000114406	0	0	0	0
ENSMUSG00000097483	0	0	0	0
ENSMUSG00000114684	0	0	0	0
ENSMUSG00000114777	0	0	0	0
ENSMUSG00000114685	0	0	0	0
ENSMUSG00000114434	0	0	0	0
ENSMUSG00000114645	0	0	0	0
ENSMUSG00000114426	0	0	0	0
ENSMUSG00000098452	0	0	0	0
ENSMUSG00000114262	0	0	0	0
ENSMUSG00000114814	0	0	0	0
ENSMUSG00000074830	0	0	0	0
ENSMUSG00000114327	0	0	0	0
ENSMUSG00000114549	0	0	0	0
ENSMUSG00000114839	0	0	0	0
ENSMUSG00000114423	0	0	0	0
ENSMUSG00000114226	0	0	0	0
ENSMUSG00000114353	0	0	0	0
ENSMUSG00000114314	0	0	0	0
ENSMUSG00000114716	0	0	0	0
ENSMUSG00000114793	0	0	0	0
ENSMUSG00000114816	0	0	0	0
ENSMUSG00000071294	0	0	0	0
ENSMUSG00000114489	0	0	0	0
ENSMUSG00000114374	0	0	0	0
ENSMUSG00000058883	0	0	0	0
ENSMUSG00000114677	0	0	0	0
ENSMUSG00000103398	0	0	0	0
ENSMUSG00000097244	0	0	0	0
ENSMUSG00000114788	0	0	0	0
ENSMUSG00000097565	0	0	0	0
ENSMUSG00000114923	0	0	0	0
ENSMUSG00000114264	0	0	0	0
ENSMUSG00000097470	0	0	0	0
ENSMUSG00000097371	0	0	0	0
ENSMUSG00000052909	0	0	0	0
ENSMUSG00000064063	0	0	0	0
ENSMUSG00000113095	0	0	0	0
ENSMUSG00000112984	0	0	0	0
ENSMUSG00000113273	0	0	0	0
ENSMUSG00000113365	0	0	0	0
ENSMUSG00000113342	0	0	0	0
ENSMUSG00000113050	0	0	0	0
ENSMUSG00000113382	0	0	0	0
ENSMUSG00000113394	0	0	0	0
ENSMUSG00000021534	0	0	0	0
ENSMUSG00000098242	0	0	0	0
ENSMUSG00000113859	0	0	0	0
ENSMUSG00000113121	0	0	0	0
ENSMUSG00000103035	0	0	0	0
ENSMUSG00000097522	0	0	0	0
ENSMUSG00000113595	0	0	0	0
ENSMUSG00000106556	0	0	0	0
ENSMUSG00000113790	0	0	0	0
ENSMUSG00000113635	0	0	0	0
ENSMUSG00000114037	0	0	0	0
ENSMUSG00000114171	0	0	0	0
ENSMUSG00000113324	0	0	0	0
ENSMUSG00000052981	0	0	0	0
ENSMUSG00000112957	0	0	0	0
ENSMUSG00000113639	0	0	0	0
ENSMUSG00000113802	0	0	0	0
ENSMUSG00000099639	0	0	0	0
ENSMUSG00000113074	0	0	0	0
ENSMUSG00000112998	0	0	0	0
ENSMUSG00000113573	0	0	0	0
ENSMUSG00000077594	0	0	0	0
ENSMUSG00000113463	0	0	0	0
ENSMUSG00000114054	0	0	0	0
ENSMUSG00000101051	0	0	0	0
ENSMUSG00000113909	0	0	0	0
ENSMUSG00000113796	0	0	0	0
ENSMUSG00000113794	0	0	0	0
ENSMUSG00000049538	0	0	0	0
ENSMUSG00000113771	0	0	0	0
ENSMUSG00000021600	0	0	0	0
ENSMUSG00000102303	0	0	0	0
ENSMUSG00000080580	0	0	0	0
ENSMUSG00000113358	0	0	0	0
ENSMUSG00000113305	0	0	0	0
ENSMUSG00000113034	0	0	0	0
ENSMUSG00000114038	0	0	0	0
ENSMUSG00000113594	0	0	0	0
ENSMUSG00000113172	0	0	0	0
ENSMUSG00000113375	0	0	0	0
ENSMUSG00000113858	0	0	0	0
ENSMUSG00000093587	0	0	0	0
ENSMUSG00000113697	0	0	0	0
ENSMUSG00000113837	0	0	0	0
ENSMUSG00000113082	0	0	0	0
ENSMUSG00000113952	0	0	0	0
ENSMUSG00000021604	0	0	0	0
ENSMUSG00000113485	0	0	0	0
ENSMUSG00000113346	0	0	0	0
ENSMUSG00000021609	0	0	0	0
ENSMUSG00000021612	0	0	0	0
ENSMUSG00000021566	0	0	0	0
ENSMUSG00000066714	0	0	0	0
ENSMUSG00000069189	0	0	0	0
ENSMUSG00000113923	0	0	0	0
ENSMUSG00000021579	0	0	0	0
ENSMUSG00000113315	0	0	0	0
ENSMUSG00000113311	0	0	0	0
ENSMUSG00000076033	0	0	0	0
ENSMUSG00000113660	0	0	0	0
ENSMUSG00000113279	0	0	0	0
ENSMUSG00000113264	0	0	0	0
ENSMUSG00000113821	0	0	0	0
ENSMUSG00000113270	0	0	0	0
ENSMUSG00000113773	0	0	0	0
ENSMUSG00000113929	0	0	0	0
ENSMUSG00000076236	0	0	0	0
ENSMUSG00000077337	0	0	0	0
ENSMUSG00000114125	0	0	0	0
ENSMUSG00000077449	0	0	0	0
ENSMUSG00000070170	0	0	0	0
ENSMUSG00000081816	0	0	0	0
ENSMUSG00000077655	0	0	0	0
ENSMUSG00000114366	0	0	0	0
ENSMUSG00000092732	0	0	0	0
ENSMUSG00000096675	0	0	0	0
ENSMUSG00000096216	0	0	0	0
ENSMUSG00000114256	0	0	0	0
ENSMUSG00000114778	0	0	0	0
ENSMUSG00000114809	0	0	0	0
ENSMUSG00000088521	0	0	0	0
ENSMUSG00000087143	0	0	0	0
ENSMUSG00000114592	0	0	0	0
ENSMUSG00000114600	0	0	0	0
ENSMUSG00000114383	0	0	0	0
ENSMUSG00000098003	0	0	0	0
ENSMUSG00000114632	0	0	0	0
ENSMUSG00000114639	0	0	0	0
ENSMUSG00000114522	0	0	0	0
ENSMUSG00000114594	0	0	0	0
ENSMUSG00000114557	0	0	0	0
ENSMUSG00000088435	0	0	0	0
ENSMUSG00000101416	0	0	0	0
ENSMUSG00000114874	0	0	0	0
ENSMUSG00000096005	0	0	0	0
ENSMUSG00000114505	0	0	0	0
ENSMUSG00000100168	0	0	0	0
ENSMUSG00000114222	0	0	0	0
ENSMUSG00000114287	0	0	0	0
ENSMUSG00000084661	0	0	0	0
ENSMUSG00000114462	0	0	0	0
ENSMUSG00000114528	0	0	0	0
ENSMUSG00000097146	0	0	0	0
ENSMUSG00000114479	0	0	0	0
ENSMUSG00000114773	0	0	0	0
ENSMUSG00000114801	0	0	0	0
ENSMUSG00000092650	0	0	0	0
ENSMUSG00000114939	0	0	0	0
ENSMUSG00000114454	0	0	0	0
ENSMUSG00000114905	0	0	0	0
ENSMUSG00000114634	0	0	0	0
ENSMUSG00000088923	0	0	0	0
ENSMUSG00000114461	0	0	0	0
ENSMUSG00000114932	0	0	0	0
ENSMUSG00000106655	0	0	0	0
ENSMUSG00000114735	0	0	0	0
ENSMUSG00000114254	0	0	0	0
ENSMUSG00000050334	0	0	0	0
ENSMUSG00000097265	0	0	0	0
ENSMUSG00000102969	0	0	0	0
ENSMUSG00000065424	0	0	0	0
ENSMUSG00000114588	0	0	0	0
ENSMUSG00000100891	0	0	0	0
ENSMUSG00000114379	0	0	0	0
ENSMUSG00000114930	0	0	0	0
ENSMUSG00000098087	0	0	0	0
ENSMUSG00000114335	0	0	0	0
ENSMUSG00000092840	0	0	0	0
ENSMUSG00000098245	0	0	0	0
ENSMUSG00000098081	0	0	0	0
ENSMUSG00000114338	0	0	0	0
ENSMUSG00000114313	0	0	0	0
ENSMUSG00000114614	0	0	0	0
ENSMUSG00000096449	0	0	0	0
ENSMUSG00000114954	0	0	0	0
ENSMUSG00000103196	0	0	0	0
ENSMUSG00000114211	0	0	0	0
ENSMUSG00000114506	0	0	0	0
ENSMUSG00000114447	0	0	0	0
ENSMUSG00000114900	0	0	0	0
ENSMUSG00000098152	0	0	0	0
ENSMUSG00000095933	0	0	0	0
ENSMUSG00000114856	0	0	0	0
ENSMUSG00000114750	0	0	0	0
ENSMUSG00000076958	0	0	0	0
ENSMUSG00000098011	0	0	0	0
ENSMUSG00000114674	0	0	0	0
ENSMUSG00000114960	0	0	0	0
ENSMUSG00000098213	0	0	0	0
ENSMUSG00000114565	0	0	0	0
ENSMUSG00000057685	0	0	0	0
ENSMUSG00000114740	0	0	0	0
ENSMUSG00000114465	0	0	0	0
ENSMUSG00000114273	0	0	0	0
ENSMUSG00000114915	0	0	0	0
ENSMUSG00000089070	0	0	0	0
ENSMUSG00000103228	0	0	0	0
ENSMUSG00000114541	0	0	0	0
ENSMUSG00000102756	0	0	0	0
ENSMUSG00000114204	0	0	0	0
ENSMUSG00000102793	0	0	0	0
ENSMUSG00000094277	0	0	0	0
ENSMUSG00000103069	0	0	0	0
ENSMUSG00000106360	0	0	0	0
ENSMUSG00000114265	0	0	0	0
ENSMUSG00000114589	0	0	0	0
ENSMUSG00000078958	0	0	0	0
ENSMUSG00000091419	0	0	0	0
ENSMUSG00000099340	0	0	0	0
ENSMUSG00000077278	0	0	0	0
ENSMUSG00000021620	0	0	0	0
ENSMUSG00000084452	0	0	0	0
ENSMUSG00000099004	0	0	0	0
ENSMUSG00000021622	0	0	0	0
ENSMUSG00000082488	0	0	0	0
ENSMUSG00000100622	0	0	0	0
ENSMUSG00000046957	0	0	0	0
ENSMUSG00000114631	0	0	0	0
ENSMUSG00000114823	0	0	0	0
ENSMUSG00000114382	0	0	0	0
ENSMUSG00000098092	0	0	0	0
ENSMUSG00000113514	0	0	0	0
ENSMUSG00000113247	0	0	0	0
ENSMUSG00000074768	0	0	0	0
ENSMUSG00000085834	0	0	0	0
ENSMUSG00000042118	0	0	0	0
ENSMUSG00000087334	0	0	0	0
ENSMUSG00000085202	0	0	0	0
ENSMUSG00000093480	0	0	0	0
ENSMUSG00000093106	0	0	0	0
ENSMUSG00000097582	0	0	0	0
ENSMUSG00000089486	0	0	0	0
ENSMUSG00000114174	0	0	0	0
ENSMUSG00000087319	0	0	0	0
ENSMUSG00000084423	0	0	0	0
ENSMUSG00000103438	0	0	0	0
ENSMUSG00000113598	0	0	0	0
ENSMUSG00000112934	0	0	0	0
ENSMUSG00000113904	0	0	0	0
ENSMUSG00000113006	0	0	0	0
ENSMUSG00000113547	0	0	0	0
ENSMUSG00000021685	0	0	0	0
ENSMUSG00000090033	0	0	0	0
ENSMUSG00000088108	0	0	0	0
ENSMUSG00000114122	0	0	0	0
ENSMUSG00000021679	0	0	0	0
ENSMUSG00000113359	0	0	0	0
ENSMUSG00000065866	0	0	0	0
ENSMUSG00000099115	0	0	0	0
ENSMUSG00000087839	0	0	0	0
ENSMUSG00000100475	0	0	0	0
ENSMUSG00000076343	0	0	0	0
ENSMUSG00000113351	0	0	0	0
ENSMUSG00000113879	0	0	0	0
ENSMUSG00000113046	0	0	0	0
ENSMUSG00000099053	0	0	0	0
ENSMUSG00000114154	0	0	0	0
ENSMUSG00000113934	0	0	0	0
ENSMUSG00000114583	0	0	0	0
ENSMUSG00000097932	0	0	0	0
ENSMUSG00000114425	0	0	0	0
ENSMUSG00000098238	0	0	0	0
ENSMUSG00000114837	0	0	0	0
ENSMUSG00000114599	0	0	0	0
ENSMUSG00000054944	0	0	0	0
ENSMUSG00000097346	0	0	0	0
ENSMUSG00000069117	0	0	0	0
ENSMUSG00000114294	0	0	0	0
ENSMUSG00000114348	0	0	0	0
ENSMUSG00000114474	0	0	0	0
ENSMUSG00000096330	0	0	0	0
ENSMUSG00000099446	0	0	0	0
ENSMUSG00000100416	0	0	0	0
ENSMUSG00000104430	0	0	0	0
ENSMUSG00000114912	0	0	0	0
ENSMUSG00000093116	0	0	0	0
ENSMUSG00000114521	0	0	0	0
ENSMUSG00000046082	0	0	0	0
ENSMUSG00000114569	0	0	0	0
ENSMUSG00000114873	0	0	0	0
ENSMUSG00000045022	0	0	0	0
ENSMUSG00000114283	0	0	0	0
ENSMUSG00000089488	0	0	0	0
ENSMUSG00000100410	0	0	0	0
ENSMUSG00000114282	0	0	0	0
ENSMUSG00000097027	0	0	0	0
ENSMUSG00000114578	0	0	0	0
ENSMUSG00000103545	0	0	0	0
ENSMUSG00000077673	0	0	0	0
ENSMUSG00000021647	0	0	0	0
ENSMUSG00000112978	0	0	0	0
ENSMUSG00000114360	0	0	0	0
ENSMUSG00000114332	0	0	0	0
ENSMUSG00000065678	0	0	0	0
ENSMUSG00000100596	0	0	0	0
ENSMUSG00000104450	0	0	0	0
ENSMUSG00000098005	0	0	0	0
ENSMUSG00000114295	0	0	0	0
ENSMUSG00000103437	0	0	0	0
ENSMUSG00000114652	0	0	0	0
ENSMUSG00000114400	0	0	0	0
ENSMUSG00000114700	0	0	0	0
ENSMUSG00000099774	0	0	0	0
ENSMUSG00000114223	0	0	0	0
ENSMUSG00000114762	0	0	0	0
ENSMUSG00000114717	0	0	0	0
ENSMUSG00000102542	0	0	0	0
ENSMUSG00000084733	0	0	0	0
ENSMUSG00000114444	0	0	0	0
ENSMUSG00000114846	0	0	0	0
ENSMUSG00000091577	0	0	0	0
ENSMUSG00000064455	0	0	0	0
ENSMUSG00000095940	0	0	0	0
ENSMUSG00000087860	0	0	0	0
ENSMUSG00000114206	0	0	0	0
ENSMUSG00000096642	0	0	0	0
ENSMUSG00000114637	0	0	0	0
ENSMUSG00000077578	0	0	0	0
ENSMUSG00000021721	0	0	0	0
ENSMUSG00000114518	0	0	0	0
ENSMUSG00000114671	0	0	0	0
ENSMUSG00000114564	0	0	0	0
ENSMUSG00000114840	0	0	0	0
ENSMUSG00000114899	0	0	0	0
ENSMUSG00000108515	0	0	0	0
ENSMUSG00000114367	0	0	0	0
ENSMUSG00000059877	0	0	0	0
ENSMUSG00000064854	0	0	0	0
ENSMUSG00000114572	0	0	0	0
ENSMUSG00000077261	0	0	0	0
ENSMUSG00000114475	0	0	0	0
ENSMUSG00000114459	0	0	0	0
ENSMUSG00000114780	0	0	0	0
ENSMUSG00000114534	0	0	0	0
ENSMUSG00000114807	0	0	0	0
ENSMUSG00000102000	0	0	0	0
ENSMUSG00000093334	0	0	0	0
ENSMUSG00000114519	0	0	0	0
ENSMUSG00000114507	0	0	0	0
ENSMUSG00000090358	0	0	0	0
ENSMUSG00000098836	0	0	0	0
ENSMUSG00000099323	0	0	0	0
ENSMUSG00000076946	0	0	0	0
ENSMUSG00000084651	0	0	0	0
ENSMUSG00000021700	0	0	0	0
ENSMUSG00000045609	0	0	0	0
ENSMUSG00000114587	0	0	0	0
ENSMUSG00000114275	0	0	0	0
ENSMUSG00000114320	0	0	0	0
ENSMUSG00000114307	0	0	0	0
ENSMUSG00000114747	0	0	0	0
ENSMUSG00000114824	0	0	0	0
ENSMUSG00000055194	0	0	0	0
ENSMUSG00000081277	0	0	0	0
ENSMUSG00000082258	0	0	0	0
ENSMUSG00000086201	0	0	0	0
ENSMUSG00000116016	0	0	0	0
ENSMUSG00000085634	0	0	0	0
ENSMUSG00000086870	0	0	0	0
ENSMUSG00000086649	0	0	0	0
